Employee_ID,Employee_Name,Department,Job_Title,Warehouse_ID,Hire_Date,Salary
7872,Employee 07872,Finance,Analyst,48,2019-04-12,35185.44
7873,Employee 07873,Sales,Coordinator,362,2020-03-22,109501.68
7874,Employee 07874,Sales,Supervisor,39,2015-08-25,179235.34
7875,Employee 07875,,Supervisor,712,2016-03-25,107602.13
7876,Employee 07876,Operations,Analyst,313,2016-01-26,144400.18
7877,Employee 07877,Finance,Analyst,587,2021-12-22,176506.34
7878,Employee 07878,Operations,Supervisor,327,2015-08-14,23546.51
7879,Employee 07879,Finance,Associate,253,2022-05-23,97422.67
7880,Employee 07880,Procurement,Associate,136,2022-01-25,101015.64
7881,Employee 07881,Sales,Coordinator,343,2021-07-27,120132.3
7882,Employee 07882,Finance,Associate,407,2018-02-20,27940.81
7883,Employee 07883,Sales,Coordinator,102,2015-03-03,55824.73
7884,Employee 07884,Sales,Manager,215,2017-07-17,132861.48
7885,Employee 07885,Warehouse,Coordinator,235,2017-12-27,104516.01
7886,Employee 07886,Logistics,Manager,129,2017-06-25,156191.69
7887,Employee 07887,Finance,Executive,309,2021-12-14,65946.39
7888,Employee 07888,Sales,Supervisor,686,2017-03-13,128264.33
7889,Employee 07889,Warehouse,Coordinator,540,2022-09-08,108903.45
7890,Employee 07890,Finance,Executive,768,2019-12-13,136911.74
7891,Employee 07891,Procurement,Executive,518,2021-02-05,158459.31
7892,Employee 07892,Operations,Associate,471,2024-07-23,175472.08
7893,Employee 07893,Finance,Supervisor,60,2018-08-21,112170.66
7894,Employee 07894,Sales,Executive,432,2019-12-25,121412.91
7895,Employee 07895,Procurement,Manager,276,2018-07-31,27631.62
7896,Employee 07896,Sales,Executive,120,2016-06-09,58153.23
7897,Employee 07897,Sales,Supervisor,392,2016-08-06,88139.16
7898,Employee 07898,Finance,Executive,871,2015-12-07,78192.75
7899,Employee 07899,Sales,Associate,435,2024-01-11,34738.4
7900,Employee 07900,Logistics,Executive,545,2018-05-28,66600.61
7901,Employee 07901,Sales,Analyst,693,2015-10-09,86577.2
7902,Employee 07902,Logistics,Manager,115,2022-01-28,53035.42
7903,Employee 07903,Procurement,Associate,162,2015-08-01,78526.65
7904,Employee 07904,Warehouse,Executive,95,2018-02-10,92207.79
7905,Employee 07905,Sales,Manager,955,2017-05-08,22470.13
7906,Employee 07906,Logistics,Supervisor,121,2015-10-30,128729.88
7907,Employee 07907,Warehouse,Executive,493,2017-08-09,136386.93
7908,Employee 07908,Operations,Analyst,942,2015-10-06,33709.27
7909,Employee 07909,Procurement,Analyst,491,2021-11-27,112088.85
7910,Employee 07910,Operations,Executive,203,2022-04-22,132541.94
7911,Employee 07911,Warehouse,Coordinator,74,2019-02-16,142578.92
7912,Employee 07912,Warehouse,Manager,549,2017-01-19,168708.17
7913,Employee 07913,Logistics,Manager,590,2022-09-17,92068.99
7914,Employee 07914,Warehouse,Analyst,606,2018-12-20,62747.07
7915,Employee 07915,Operations,Executive,523,2023-04-02,45702.0
7916,Employee 07916,Procurement,Coordinator,906,2015-04-08,153748.57
7917,Employee 07917,Procurement,Coordinator,939,2015-07-21,110203.83
7918,Employee 07918,Sales,Executive,689,2017-11-30,61510.37
7919,Employee 07919,Operations,Associate,347,2019-08-30,79276.17
7920,Employee 07920,Operations,Coordinator,727,2015-01-10,170770.16
7921,Employee 07921,Warehouse,Analyst,941,2023-05-31,67123.16
7922,Employee 07922,Sales,Executive,869,2017-12-25,169776.66
7923,Employee 07923,Warehouse,Manager,735,2016-03-29,148165.35
7924,Employee 07924,Sales,Supervisor,866,2021-01-24,87171.1
7925,Employee 07925,Logistics,Analyst,525,2019-01-08,109856.95
7926,Employee 07926,Sales,Supervisor,950,2015-10-06,160466.49
7927,Employee 07927,Operations,Supervisor,907,2022-08-13,153442.43
7928,Employee 07928,operations,Associate,623,2019-02-25,60989.86
7929,Employee 07929,Finance,Coordinator,100,2018-12-15,61648.53
7930,Employee 07930,Operations,Associate,301,2020-07-16,179092.26
7931,Employee 07931,Procurement,Analyst,848,2021-09-14,64205.52
7932,Employee 07932,Finance,Supervisor,406,2020-06-16,73868.23
7933,Employee 07933,Warehouse,Analyst,345,2020-11-02,170407.84
7934,Employee 07934,Warehouse,Associate,164,2015-02-02,57196.73
7935,Employee 07935,Operations,Coordinator,721,2022-07-04,54055.32
7936,Employee 07936,Warehouse,Executive,578,2016-05-26,60538.97
7937,Employee 07937,Sales,Analyst,248,2020-08-31,36496.84
7938,Employee 07938,Finance,Executive,45,2022-04-05,29589.0
7939,Employee 07939,Warehouse,Associate,793,2017-04-18,104052.75
7940,Employee 07940,Operations,Manager,850,2016-03-14,176430.86
7941,Employee 07941,Sales,Coordinator,785,2020-07-03,97398.31
7942,Employee 07942,Sales,Executive,718,2015-12-29,116933.19
7943,Employee 07943,Warehouse,Coordinator,395,2015-08-22,102547.99
7944,Employee 07944,Warehouse,Supervisor,838,2021-08-29,168834.3
7945,Employee 07945,Warehouse,Manager,783,2015-12-02,131844.39
7946,Employee 07946,Logistics,Manager,873,2022-01-17,102275.97
7947,Employee 07947,Sales,Associate,644,2015-06-14,50037.94
7948,Employee 07948,Logistics,Associate,178,2023-02-04,108458.3
7949,Employee 07949,Warehouse,Manager,653,2018-03-02,61593.8
7950,Employee 07950,Operations,Coordinator,884,2019-01-26,42742.75
7951,Employee 07951,Logistics,Manager,181,2015-06-06,114189.59
7952,Employee 07952,Warehouse,Manager,773,2019-11-29,148428.24
7953,Employee 07953,Warehouse,Supervisor,370,2016-05-03,54599.23
7954,Employee 07954,warehouse,Executive,866,2015-08-16,127038.4
7955,Employee 07955,Logistics,Supervisor,843,2024-06-11,123938.21
7956,Employee 07956,Procurement,Analyst,782,2018-04-30,66707.88
7957,Employee 07957,Procurement,Associate,288,2019-03-25,170746.89
7958,Employee 07958,Sales,Supervisor,49,2018-08-23,29873.49
7959,Employee 07959,Logistics,Supervisor,797,2015-01-22,131549.53
7960,Employee 07960,Procurement,Executive,857,2017-07-25,116028.64
7961,Employee 07961,Warehouse,Associate,100,2015-09-14,153758.1
7962,Employee 07962,Operations,Executive,550,2024-05-01,177786.85
7963,Employee 07963,Logistics,Analyst,818,2018-07-13,22424.95
7964,Employee 07964,Sales,Supervisor,440,2023-11-11,105942.5
7965,Employee 07965,Warehouse,Associate,720,2015-04-10,169330.31
7966,Employee 07966,Procurement,Analyst,770,2017-06-16,70479.28
7967,Employee 07967,operations,Executive,522,2023-05-12,157224.84
7968,Employee 07968,Procurement,Analyst,351,2017-08-16,123352.09
7969,Employee 07969,Finance,Coordinator,516,2015-12-03,31575.65
7970,Employee 07970,Sales,Analyst,799,2024-06-20,22019.79
7971,Employee 07971,Operations,Executive,94,2018-11-14,94420.83
7972,Employee 07972,Operations,Manager,117,2018-10-14,78785.46
7973,Employee 07973,Operations,Supervisor,503,2021-01-11,104026.22
7974,Employee 07974,Warehouse,Analyst,990,2022-12-24,60365.67
7975,Employee 07975,Procurement,Executive,105,2016-07-24,64342.23
7976,Employee 07976,Warehouse,Associate,322,2018-01-03,68033.59
7977,Employee 07977,Warehouse,Coordinator,393,2020-06-11,125569.23
7978,Employee 07978,Warehouse,Associate,547,2022-03-03,76263.0
7979,Employee 07979,Warehouse,Supervisor,234,2022-07-06,77530.71
7980,Employee 07980,Logistics,Manager,180,2016-02-09,76041.83
7981,Employee 07981,Warehouse,Coordinator,704,2017-06-21,172408.49
7982,Employee 07982,Finance,Supervisor,93,2023-05-15,103119.11
7983,Employee 07983,Warehouse,Manager,365,2020-08-04,135639.09
7984,Employee 07984,Logistics,Executive,914,2021-10-23,49598.3
7985,Employee 07985,Operations,Supervisor,392,2017-03-13,53625.96
7986,Employee 07986,Sales,Associate,14,2020-08-14,114267.77
7987,Employee 07987,Logistics,Coordinator,214,2023-07-04,31058.34
7988,Employee 07988,Warehouse,Manager,250,2024-01-23,30546.07
7989,Employee 07989,Sales,Supervisor,194,2022-05-02,142752.82
7990,Employee 07990,Procurement,Analyst,547,2017-08-02,141394.35
7991,Employee 07991,Operations,Manager,859,2015-01-21,58114.85
7992,Employee 07992,Operations,Analyst,67,2021-11-01,38296.88
7993,Employee 07993,Sales,Supervisor,186,2016-05-08,70103.31
7994,Employee 07994,Sales,Associate,509,2021-08-17,46801.15
7995,Employee 07995,Logistics,Analyst,260,2018-08-07,93706.44
7996,Employee 07996,Logistics,Coordinator,151,2024-04-06,48062.98
7997,Employee 07997,Operations,Manager,63,2015-09-29,37798.79
7998,Employee 07998,Logistics,Manager,137,2021-12-28,151710.89
7999,Employee 07999,Finance,Associate,577,2018-08-08,139825.78
8000,Employee 08000,Warehouse,Manager,907,2016-07-02,96975.15
8001,Employee 08001,Logistics,Manager,661,2021-06-02,88550.91
8002,Employee 08002,Logistics,Executive,439,2019-02-08,95148.35
8003,Employee 08003,Procurement,Coordinator,811,2018-04-09,101705.34
8004,Employee 08004,Sales,Supervisor,492,2015-07-19,103393.21
8005,Employee 08005,Finance,Associate,945,2016-10-28,60683.5
8006,Employee 08006,Finance,Associate,143,2023-03-22,175675.94
8007,Employee 08007,Procurement,Associate,588,2021-08-25,118555.45
8008,Employee 08008,Operations ,Supervisor,143,2016-10-24,169281.31
8009,Employee 08009,Sales,Coordinator,37,2021-06-28,37778.12
8010,Employee 08010,Sales,Supervisor,619,2024-07-24,51782.27
8011,Employee 08011,Sales,Executive,720,2024-04-12,39509.84
8012,Employee 08012,Logistics,Analyst,651,2017-11-20,40029.99
8013,Employee 08013,Finance,Supervisor,458,2021-05-16,119853.1
8014,Employee 08014,Sales,Supervisor,799,2022-02-20,40392.34
8015,Employee 08015,Procurement,Coordinator,814,2022-04-27,107083.24
8016,Employee 08016,Operations,Associate,100,2018-01-03,121458.43
8017,Employee 08017,Logistics,Supervisor,68,2023-05-03,77693.11
8018,Employee 08018,Warehouse,Manager,157,2017-03-25,130422.85
8019,Employee 08019,Logistics,Executive,357,2017-06-02,88635.31
8020,Employee 08020,Finance,Associate,169,2022-10-23,119377.25
8021,Employee 08021,procurement,Manager,197,2015-01-12,46901.2
8022,Employee 08022,Warehouse,Coordinator,854,2024-05-31,68197.92
8023,Employee 08023,Warehouse,Coordinator,756,2018-11-23,97487.75
8024,Employee 08024,Logistics,Executive,835,2018-04-09,169281.22
8025,Employee 08025,Operations,Executive,670,2015-12-14,50977.31
8026,Employee 08026,Finance,Coordinator,178,2018-02-16,153070.1
8027,Employee 08027,Sales,Analyst,922,2022-02-28,179706.95
8028,Employee 08028,Operations,Analyst,494,2023-10-22,149866.3
8029,Employee 08029,sales,Supervisor,903,2020-06-20,91909.1
8030,Employee 08030,Procurement,Coordinator,931,2022-12-31,114952.41
8031,Employee 08031,Procurement ,Executive,730,2016-08-19,150189.81
8032,Employee 08032,Warehouse,Manager,220,2019-09-14,68112.63
8033,Employee 08033,Procurement,Supervisor,385,2024-07-25,156017.39
8034,Employee 08034,Operations,Coordinator,691,2023-10-28,80763.77
8035,Employee 08035,Warehouse,Coordinator,989,2016-07-09,118616.85
8036,Employee 08036,Procurement,Supervisor,924,2015-06-02,169661.65
8037,Employee 08037,Warehouse,Supervisor,303,2015-06-01,156657.65
8038,Employee 08038,Sales,Manager,329,2018-09-10,71060.91
8039,Employee 08039,Warehouse,Associate,476,2018-03-08,59282.66
8040,Employee 08040,Procurement,Associate,366,2022-01-14,116924.76
8041,Employee 08041,Logistics,Coordinator,83,2019-05-19,44230.78
8042,Employee 08042,Sales,Manager,307,2020-01-01,161007.72
8043,Employee 08043,Warehouse,Analyst,175,2024-01-16,53794.14
8044,Employee 08044,Sales,Analyst,533,2022-04-27,175451.72
8045,Employee 08045,Procurement,Coordinator,854,2019-07-06,124815.48
8046,Employee 08046,Finance,Associate,237,2021-08-16,91809.74
8047,Employee 08047,Logistics,Associate,756,2018-01-01,94081.91
8048,Employee 08048,Finance,Associate,333,2015-02-09,142661.32
8049,Employee 08049,Logistics,Executive,63,2022-08-20,130743.09
8050,Employee 08050,Sales,Executive,892,2016-02-17,90925.75
8051,Employee 08051,Sales,Coordinator,826,2020-04-30,59697.29
8052,Employee 08052,Warehouse,Executive,392,2020-02-21,76768.04
8053,Employee 08053,,Manager,633,2016-06-08,21801.71
8054,Employee 08054,Warehouse,Analyst,747,2020-07-04,128407.19
8055,Employee 08055,Sales ,Analyst,517,2015-03-17,134721.66
8056,Employee 08056,Finance,Coordinator,125,2016-06-25,82612.75
8057,Employee 08057,Sales,Supervisor,947,2020-02-15,124523.37
8058,Employee 08058,Operations,Executive,829,2021-04-02,89960.95
8059,Employee 08059,Operations,Coordinator,265,2021-10-27,162029.0
8060,Employee 08060,Finance,Analyst,835,2020-08-02,154341.99
8061,Employee 08061,Operations,Associate,801,2022-10-16,75923.95
8062,Employee 08062,Procurement,Associate,684,2021-12-12,37902.89
8063,Employee 08063,Finance,Analyst,333,2020-09-24,119578.87
8064,Employee 08064,Warehouse,Supervisor,355,2021-02-01,85375.7
8065,Employee 08065,Finance,Coordinator,382,2024-03-15,94993.92
8066,Employee 08066,Finance,Coordinator,104,2021-05-14,164189.28
8067,Employee 08067,Sales,Coordinator,976,2015-12-12,32757.69
8068,Employee 08068,Operations,Manager,127,2020-07-01,85927.26
8069,Employee 08069,,Executive,254,2020-03-16,62738.12
8070,Employee 08070,Sales,Manager,732,2023-07-05,179745.59
8071,Employee 08071,Operations,Associate,146,2023-08-07,32139.68
8072,Employee 08072,Procurement,Associate,125,2022-06-12,127470.67
8073,Employee 08073,Procurement,Manager,134,2023-12-20,144724.74
8074,Employee 08074,sales,Manager,652,2023-11-28,111515.59
8075,Employee 08075,Finance,Executive,130,2023-03-09,21755.28
8076,Employee 08076,Operations,Supervisor,435,2024-05-19,104868.59
8077,Employee 08077,Warehouse,Executive,152,2023-05-13,94730.44
8078,Employee 08078,Procurement,Analyst,426,2018-05-01,124932.35
8079,Employee 08079,Procurement,Associate,492,2018-03-09,148196.54
8080,Employee 08080,Procurement,Coordinator,902,2022-11-11,120680.17
8081,Employee 08081,Finance,Executive,755,2023-04-29,96283.75
8082,Employee 08082,Warehouse,Associate,823,2016-03-20,47031.55
8083,Employee 08083,Sales,Associate,945,2022-01-21,164218.09
8084,Employee 08084,Warehouse,Executive,941,2016-05-06,25103.89
8085,Employee 08085,Procurement,Associate,985,2016-10-18,163963.5
8086,Employee 08086,Operations,Coordinator,454,2015-10-16,76841.43
8087,Employee 08087,Logistics,Analyst,115,2019-05-25,64901.77
8088,Employee 08088,Warehouse,Supervisor,269,2022-07-12,122823.22
8089,Employee 08089,Sales,Analyst,214,2024-06-08,40389.56
8090,Employee 08090,Logistics,Coordinator,890,2023-04-04,171495.38
8091,Employee 08091,Logistics,Supervisor,426,2015-06-21,164442.38
8092,Employee 08092,Logistics,Coordinator,509,2019-03-27,117284.53
8093,Employee 08093,Operations,Manager,939,2017-10-26,160435.81
8094,Employee 08094,Operations,Manager,98,2015-07-16,122240.33
8095,Employee 08095,Warehouse,Executive,44,2019-04-02,107719.07
8096,Employee 08096,Procurement,Analyst,945,2023-07-12,39868.61
8097,Employee 08097,Sales,Executive,563,2021-02-15,45758.51
8098,Employee 08098,Operations,Executive,452,2017-09-19,177634.94
8099,Employee 08099,Finance,Manager,410,2015-07-16,123629.92
8100,Employee 08100,Logistics,Associate,931,2015-06-03,65253.25
8101,Employee 08101,Operations,Manager,47,2019-05-07,72944.97
8102,Employee 08102,Logistics,Supervisor,455,2022-11-22,61931.97
8103,Employee 08103,Sales,Executive,614,2023-12-07,168497.28
8104,Employee 08104,Sales,Associate,124,2015-06-29,77715.34
8105,Employee 08105,Logistics,Analyst,295,2015-08-23,133211.77
8106,Employee 08106,Sales,Executive,920,2016-09-09,89474.49
8107,Employee 08107,Finance,Supervisor,676,2020-10-10,150874.29
8108,Employee 08108,Operations,Supervisor,307,2017-05-08,153452.45
8109,Employee 08109,Sales,Associate,60,2016-05-09,82995.56
8110,Employee 08110,Procurement,Associate,76,2021-11-25,109193.66
8111,Employee 08111,Operations,Manager,951,2016-09-30,143506.29
8112,Employee 08112,Warehouse,Executive,879,2015-08-26,157977.51
8113,Employee 08113,Sales,Supervisor,202,2023-10-15,63160.67
8114,Employee 08114,Warehouse,Executive,125,2019-03-12,101165.78
8115,Employee 08115,Sales,Analyst,559,2024-02-18,177945.85
8116,Employee 08116,Procurement,Coordinator,73,2017-08-31,-10000.0
8117,Employee 08117,Sales,Analyst,509,2021-10-09,88946.29
8118,Employee 08118,Sales,Executive,146,2016-06-26,77019.65
8119,Employee 08119,Sales,Analyst,580,2017-06-18,171357.43
8120,Employee 08120,Warehouse,Associate,726,2018-10-02,117559.15
8121,Employee 08121,Sales,Supervisor,470,2016-05-27,135388.89
8122,Employee 08122,Procurement,Associate,600,2016-07-28,171158.72
8123,Employee 08123,Warehouse,Supervisor,484,2020-09-25,54429.02
8124,Employee 08124,Sales,Analyst,334,2019-12-28,147231.15
8125,Employee 08125,Sales,Analyst,457,2020-04-26,159839.51
8126,Employee 08126,Logistics,Manager,493,2020-10-08,106034.03
8127,Employee 08127,Operations,Executive,97,2020-02-02,34045.98
8128,Employee 08128,Finance,Coordinator,379,2016-04-03,23218.54
8129,Employee 08129,Operations,Associate,161,2023-03-26,64859.88
8130,Employee 08130,Logistics,Coordinator,666,2024-05-02,38938.42
8131,Employee 08131,Finance,Analyst,181,2017-03-27,36512.69
8132,Employee 08132,Sales,Supervisor,982,2015-12-06,74434.07
8133,Employee 08133,Finance,Associate,634,2015-03-21,171067.25
8134,Employee 08134,Logistics,Manager,373,2016-05-11,35813.03
8135,Employee 08135,Procurement,Executive,938,2017-02-02,156161.17
8136,Employee 08136,Procurement,Coordinator,604,2024-07-08,135021.53
8137,Employee 08137,Procurement,Supervisor,729,2024-02-26,40423.49
8138,Employee 08138,Logistics,Associate,970,2017-05-02,63991.4
8139,Employee 08139,Warehouse,Executive,639,2017-08-02,26366.11
8140,Employee 08140,Sales,Coordinator,658,2018-03-27,144215.98
8141,Employee 08141,Warehouse,Analyst,322,2022-05-05,149280.96
8142,Employee 08142,Logistics,Analyst,531,2019-04-06,62676.43
8143,Employee 08143,Sales,Coordinator,468,2020-09-14,26887.79
8144,Employee 08144,Procurement,Manager,430,2016-08-04,176842.89
8145,Employee 08145,Sales,Executive,769,2017-08-16,43719.79
8146,Employee 08146,Procurement,Executive,9,2023-04-14,82138.33
8147,Employee 08147,Logistics,Associate,208,2022-12-21,23628.47
8148,Employee 08148,Sales,Analyst,472,2016-10-22,120695.79
8149,Employee 08149,Operations,Manager,16,2020-09-25,125129.55
8150,Employee 08150,Procurement,Coordinator,873,2022-02-18,163558.51
8151,Employee 08151,Sales,Supervisor,198,2022-10-20,40050.32
8152,Employee 08152,Operations,Manager,423,2019-05-21,42575.1
8153,Employee 08153,Warehouse,Analyst,892,2024-06-05,44515.89
8154,Employee 08154,Warehouse,Manager,384,2015-04-29,37209.14
8155,Employee 08155,Sales,Manager,342,2024-06-18,96212.68
8156,Employee 08156,Procurement,Supervisor,730,2016-11-17,132951.14
8157,Employee 08157,Sales,Manager,664,2022-01-14,134449.28
8158,Employee 08158,Finance,Associate,939,2020-01-11,43297.4
8159,Employee 08159,Operations,Coordinator,321,2021-05-08,82159.07
8160,Employee 08160,Procurement,Coordinator,214,2022-10-07,117474.95
8161,Employee 08161,Logistics,Analyst,149,2019-11-17,124906.16
8162,Employee 08162,Operations ,Coordinator,874,2016-09-20,41255.32
8163,Employee 08163,Sales,Coordinator,964,2021-01-05,26765.53
8164,Employee 08164,Operations,Supervisor,571,2020-12-13,132555.91
8165,Employee 08165,Sales,Supervisor,931,2024-07-02,108211.29
8166,Employee 08166,Sales,Executive,410,2021-02-16,121747.62
8167,Employee 08167,Finance,Executive,666,2021-12-06,108011.02
8168,Employee 08168,Finance,Coordinator,259,2019-09-28,159547.52
8169,Employee 08169,Finance,Associate,219,2017-11-04,60290.91
8170,Employee 08170,Warehouse,Coordinator,383,2021-12-15,83145.09
8171,Employee 08171,Logistics,Analyst,528,2022-05-25,54191.51
8172,Employee 08172,Sales,Supervisor,626,2016-07-18,174804.35
8173,Employee 08173,Logistics,Analyst,269,2016-06-11,31268.51
8174,Employee 08174,Finance,Manager,762,2020-11-14,165689.72
8175,Employee 08175,Procurement,Associate,562,2021-12-29,158285.93
8176,Employee 08176,Sales,Manager,308,2021-04-03,27112.71
8177,Employee 08177,Procurement,Analyst,133,2021-09-05,0.0
8178,Employee 08178,Warehouse,Analyst,142,2016-12-17,42352.45
8179,Employee 08179,Sales,Supervisor,441,2016-08-09,74295.04
8180,Employee 08180,warehouse,Coordinator,828,2019-03-03,107644.42
8181,Employee 08181,Procurement,Coordinator,34,2019-07-12,177176.4
8182,Employee 08182,Logistics,Coordinator,407,2016-10-22,169418.55
8183,Employee 08183,Procurement,Manager,857,2024-07-07,70860.35
8184,Employee 08184,Finance,Analyst,188,2023-10-08,142519.32
8185,Employee 08185,Warehouse,Coordinator,204,2018-02-21,118318.54
8186,Employee 08186,logistics,Analyst,897,2023-06-15,27486.74
8187,Employee 08187,Finance,Supervisor,607,2015-05-11,33490.24
8188,Employee 08188,Logistics,Analyst,294,2019-04-20,42715.1
8189,Employee 08189,Operations,Supervisor,945,2015-10-21,77613.27
8190,Employee 08190,Sales,Executive,850,2023-02-28,44289.53
8191,Employee 08191,Finance,Analyst,599,2022-12-02,156952.03
8192,Employee 08192,Warehouse,Supervisor,554,2021-01-21,82916.55
8193,Employee 08193,Procurement,Analyst,613,2015-10-17,33754.69
8194,Employee 08194,Warehouse,Manager,486,2016-06-08,20354.76
8195,Employee 08195,Procurement,Manager,820,2018-10-24,54325.53
8196,Employee 08196,Warehouse,Executive,667,2016-07-21,169686.97
8197,Employee 08197,Logistics,Coordinator,794,2018-09-27,145795.87
8198,Employee 08198,Warehouse,Supervisor,429,2021-12-27,93042.16
8199,Employee 08199,Operations,Associate,324,2018-06-11,45406.91
8200,Employee 08200,Sales,Coordinator,905,2015-03-27,60449.02
8201,Employee 08201,Procurement,Supervisor,328,2021-04-25,125416.22
8202,Employee 08202,Finance,Coordinator,768,2018-01-26,72919.39
8203,Employee 08203,Finance,Coordinator,842,2015-12-11,24242.03
8204,Employee 08204,Warehouse,Coordinator,262,2016-03-06,87036.27
8205,Employee 08205,Sales,Supervisor,992,2017-07-26,179658.76
8206,Employee 08206,Warehouse,Coordinator,722,2022-06-29,175886.99
8207,Employee 08207,Warehouse,Supervisor,388,2019-12-12,70343.17
8208,Employee 08208,Finance,Executive,596,2018-04-18,91560.79
8209,Employee 08209,Sales,Manager,254,2024-07-05,179734.17
8210,Employee 08210,Procurement,Analyst,316,2021-02-02,40627.98
8211,Employee 08211,Sales,Executive,516,2021-04-02,150739.09
8212,Employee 08212,Procurement,Associate,570,2016-10-11,63564.72
8213,Employee 08213,Procurement,Associate,24,2015-11-30,175503.11
8214,Employee 08214,Logistics,Associate,674,2017-03-08,70724.27
8215,Employee 08215,Finance,Executive,304,2017-08-22,144144.81
8216,Employee 08216,sales,Supervisor,956,2017-07-21,138492.23
8217,Employee 08217,Warehouse,Analyst,272,2019-10-22,150160.42
8218,Employee 08218,Procurement,Executive,634,2019-11-15,158407.65
8219,Employee 08219,Logistics,Associate,93,2024-07-09,27972.53
8220,Employee 08220,Finance,Supervisor,134,2018-03-01,104370.62
8221,Employee 08221,Finance,Supervisor,73,2023-03-28,141265.29
8222,Employee 08222,Finance,Coordinator,107,2018-02-10,36010.28
8223,Employee 08223,Sales,Manager,406,2021-01-04,47845.71
8224,Employee 08224,Sales,Executive,276,2021-02-02,135875.03
8225,Employee 08225,Warehouse,Manager,892,2018-11-29,158168.95
8226,Employee 08226,Logistics,Associate,308,2020-01-01,43033.98
8227,Employee 08227,Warehouse,Coordinator,138,2021-09-10,118419.45
8228,Employee 08228,Logistics,Supervisor,273,2020-03-25,77150.41
8229,Employee 08229,Sales,Executive,2,2016-07-14,76448.46
8230,Employee 08230,Finance,Analyst,757,2019-06-14,61737.7
8231,Employee 08231,Logistics,Coordinator,951,2015-04-21,125302.1
8232,Employee 08232,Logistics,Analyst,604,2017-11-23,102355.52
8233,Employee 08233,Procurement,Executive,409,2021-12-12,72530.29
8234,Employee 08234,Logistics ,Executive,719,2020-02-05,147764.04
8235,Employee 08235,Logistics,Coordinator,991,2019-02-28,80525.59
8236,Employee 08236,Finance,Associate,116,2024-07-15,100122.72
8237,Employee 08237,Logistics,Supervisor,990,2023-05-24,168740.8
8238,Employee 08238,Finance,Supervisor,551,2019-10-12,165534.63
8239,Employee 08239,Logistics,Analyst,70,2017-04-08,54423.02
8240,Employee 08240,Sales,Supervisor,573,2018-09-02,80861.19
8241,Employee 08241,Logistics,Manager,644,2018-08-17,176206.41
8242,Employee 08242,Warehouse,Supervisor,687,2017-10-26,29800.86
8243,Employee 08243,Warehouse,Analyst,103,2015-09-01,177961.93
8244,Employee 08244,Finance,Supervisor,574,2017-06-15,165708.8
8245,Employee 08245,Operations,Executive,616,2021-12-19,78219.8
8246,Employee 08246,Procurement,Coordinator,986,2019-08-10,92319.1
8247,Employee 08247,Operations,Supervisor,720,2018-02-04,59442.35
8248,Employee 08248,Finance,Manager,202,2015-12-03,120161.97
8249,Employee 08249,Warehouse,Associate,275,2020-02-24,36550.26
8250,Employee 08250,Finance,Supervisor,712,2015-04-13,53274.41
8251,Employee 08251,Operations,Coordinator,978,2021-02-02,81580.95
8252,Employee 08252,Sales,Executive,122,2015-08-20,46914.4
8253,Employee 08253,Sales,Coordinator,534,2018-01-07,134597.08
8254,Employee 08254,Logistics,Executive,566,2019-08-30,30116.0
8255,Employee 08255,Sales,Supervisor,921,2019-05-08,49705.37
8256,Employee 08256,Procurement,Supervisor,213,2015-06-02,39097.64
8257,Employee 08257,Finance,Manager,864,2017-09-05,82666.42
8258,Employee 08258,Logistics,Analyst,344,2020-08-13,55230.48
8259,Employee 08259,Finance,Associate,365,2019-04-05,157301.77
8260,Employee 08260,Sales,Associate,612,2022-07-23,103292.2
8261,Employee 08261,Finance,Executive,42,2016-12-14,141043.49
8262,Employee 08262,Operations,Associate,732,2022-07-17,63032.31
8263,Employee 08263,Procurement,Coordinator,933,2022-03-13,158967.83
8264,Employee 08264,Logistics,Analyst,864,2016-06-01,137605.85
8265,Employee 08265,Finance,Manager,237,2016-12-22,172070.85
8266,Employee 08266,Procurement,Executive,996,2020-08-06,178914.09
8267,Employee 08267,Sales,Analyst,664,2017-06-28,127974.47
8268,Employee 08268,Finance,Coordinator,809,2018-08-27,97425.62
8269,Employee 08269,Logistics,Associate,350,2023-09-12,136593.26
8270,Employee 08270,Procurement,Analyst,138,2023-09-19,60797.88
8271,Employee 08271,Procurement,Manager,956,2018-01-15,110072.15
8272,Employee 08272,Procurement,Coordinator,282,2021-10-17,176837.81
8273,Employee 08273,Sales,Analyst,14,2022-01-11,122276.16
8274,Employee 08274,Logistics,Manager,61,2023-08-14,69292.84
8275,Employee 08275,Sales,Supervisor,615,2015-03-19,26939.1
8276,Employee 08276,Warehouse,Analyst,506,2019-07-15,32368.9
8277,Employee 08277,Logistics,Supervisor,717,2020-08-29,31048.49
8278,Employee 08278,Finance,Associate,801,2021-02-27,48561.26
8279,Employee 08279,Sales,Supervisor,221,2019-06-28,92123.18
8280,Employee 08280,Procurement,Manager,876,2017-09-28,65631.57
8281,Employee 08281,Finance,Associate,453,2024-04-02,57225.06
8282,Employee 08282,Operations,Coordinator,684,2022-07-29,165020.09
8283,Employee 08283,Sales,Analyst,831,2020-11-12,143401.56
8284,Employee 08284,Logistics,Supervisor,325,2021-05-13,172657.53
8285,Employee 08285,Sales,Supervisor,965,2017-07-29,97075.54
8286,Employee 08286,Logistics,Executive,463,2018-06-23,127784.47
8287,Employee 08287,Logistics,Analyst,768,2023-08-28,130132.99
